participantID,initial_prompt_date,answer_status,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled
grumblystiffnessuntainted,2021-10-09,Completed,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-10-10,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-10-11,Completed,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-10-12,Completed,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-10-13,Completed,3.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-10-14,Completed,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-10-14,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-10-15,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-10-16,Completed,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-10-17,Completed,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-10-18,Completed,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-10-19,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-10-20,Completed,3.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-10-21,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-10-22,Completed,4.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-10-23,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-10-24,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-10-25,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-10-26,Completed,4.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-10-27,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-10-28,Completed,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0
grumblystiffnessuntainted,2021-10-29,Completed,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-10-30,Completed,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-10-31,Completed,3.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-11-01,Completed,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-11-02,Completed,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0
grumblystiffnessuntainted,2021-11-03,Completed,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-04,Completed,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-05,Completed,4.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-11-06,Completed,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-07,Completed,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-08,Completed,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-09,Completed,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-10,Completed,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-11,Completed,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-12,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-11-13,Completed,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-14,Completed,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-11-15,Completed,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-16,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-11-17,Completed,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-18,Completed,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-11-19,Completed,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-11-20,Completed,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-21,Completed,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-22,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-11-23,Completed,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-11-24,Completed,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-25,Completed,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-26,Completed,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-11-27,Completed,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-28,Completed,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-29,Completed,3.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-11-29,Completed,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-11-29,Completed,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-11-30,Completed,3.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-01,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-12-02,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-02,Completed,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0
grumblystiffnessuntainted,2021-12-03,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-12-04,Completed,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-04,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-12-05,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-12-06,Completed,3.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0
grumblystiffnessuntainted,2021-12-07,Completed,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-08,Completed,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-09,Completed,5.0,1.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-10,Completed,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-12-11,Completed,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-12,Completed,3.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-13,Completed,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-12-14,Completed,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-12-15,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-12-16,Completed,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-16,Completed,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-17,Completed,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-18,Completed,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-19,Completed,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-12-20,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2021-12-21,Completed,4.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-12-22,Completed,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-23,Completed,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-24,Completed,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-25,Completed,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-12-26,Completed,5.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-27,Completed,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2021-12-28,Completed,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-29,Completed,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,-1.0,0.0
grumblystiffnessuntainted,2021-12-30,Completed,3.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2021-12-31,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2022-01-01,Completed,4.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,-1.0,0.0
grumblystiffnessuntainted,2022-01-02,Completed,5.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-02,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2022-01-03,Completed,4.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-04,Completed,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-05,Completed,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-06,Completed,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-07,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2022-01-08,Completed,4.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0
grumblystiffnessuntainted,2022-01-09,Completed,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-10,Completed,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-11,Completed,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-11,Completed,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-12,Completed,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-13,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2022-01-14,Completed,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-15,Completed,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-16,Completed,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-17,Completed,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-18,Completed,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-19,Completed,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0
grumblystiffnessuntainted,2022-01-20,Completed,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-21,Completed,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-22,Completed,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,-1.0,0.0
grumblystiffnessuntainted,2022-01-23,Completed,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0
grumblystiffnessuntainted,2022-01-24,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
grumblystiffnessuntainted,2022-01-24,Completed,4.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0
